1207646140,84.186.62.171,10,MX
1456316732,195.64.117.162,24,CA
1079837923,222.31.159.3,26,IN
913999406,102.4.171.207,34,UK
1032236359,209.37.153.237,23,IN
758844766,115.205.168.201,2,CA
1279759201,138.79.112.38,36,UK
1187633582,65.20.215.253,11,MX
868209167,18.147.8.127,9,UK
1471284711,39.15.149.239,29,MX
1020482288,121.25.166.174,12,JA
951428260,131.113.99.60,29,US
819478481,18.82.216.9,10,JA
1174281293,25.82.130.3,23,JA
1295141039,33.66.100.205,43,CN
1297348111,232.73.98.56,40,CA
1353119416,204.152.52.47,10,MX
1084915195,69.204.160.44,21,CN
808798009,169.168.92.131,3,JA
887691293,90.67.207.2,3,UK
1289902735,107.153.169.129,18,CN
1083757117,137.156.133.24,5,IN
651083076,234.244.120.209,17,CA
1302114061,105.70.231.56,22,UK
652738324,240.63.149.197,18,UK
1218036366,7.196.147.178,41,MX
1384669236,77.28.85.55,34,IN
1285363517,46.247.107.39,1,CA
1255801317,30.210.155.3,44,CA
1240423053,217.124.88.6,28,CA
901097016,51.102.3.240,22,IN
1132135453,38.16.48.143,13,CN
833715902,68.45.39.138,4,MX
1026640871,13.93.249.223,17,US
798764803,27.103.118.73,37,JA
755602622,21.204.142.242,6,MX
1212689632,207.219.10.0,23,JA
857349129,9.170.10.210,20,CN
1225911276,126.174.143.139,40,JA
867246823,66.78.166.218,2,JA
722941390,200.28.66.236,37,IN
1391773311,237.150.67.185,42,IN
1322016443,14.247.13.232,38,CN
1154019973,196.40.159.43,34,CA
1371069269,173.215.180.119,13,CA
1040728032,27.95.226.146,44,IN
1180840291,229.61.78.47,16,MX
1420881946,100.81.92.47,13,UK
916021018,14.179.13.98,7,MX
991968973,235.65.235.48,20,CA
734993267,25.118.247.194,2,JA
847293009,33.83.101.242,6,UK
997974063,119.5.105.208,18,JA
1301026962,3.125.170.45,18,IN
763465536,171.105.83.24,44,CN
1016625529,246.110.150.166,8,CN
1378762647,152.114.150.146,2,JA
679956802,60.39.186.118,43,UK
1324006285,155.15.250.74,34,MX
1232042809,31.224.104.39,29,UK
1388517321,30.1.157.165,2,UK
955172139,95.23.82.177,18,JA
944829043,42.148.190.149,4,CA
1069880346,100.142.86.77,28,CA
830834936,244.231.4.114,37,US
667000549,19.250.95.250,30,MX
967123923,10.251.123.65,37,CN
825594670,34.230.58.37,6,UK
635621114,147.195.126.134,10,CN
780922590,64.88.238.122,25,JA
810463626,158.15.33.44,28,JA
913956207,188.176.30.148,22,UK
842168340,146.234.95.50,12,US
679150115,227.246.201.109,24,IN
967775292,146.20.39.44,26,IN
1356259778,115.249.178.48,28,MX
726275794,224.204.101.5,33,US
1155625197,88.163.109.93,10,CA
688757060,220.70.102.146,16,MX
817987146,95.147.201.42,4,IN
1204002142,75.162.215.25,42,US
1094403598,198.121.154.41,16,CN
1456808430,122.72.38.5,39,UK
902507380,133.249.230.219,39,IN
969459317,115.22.206.24,14,UK
1100637209,28.148.103.67,26,CA
742921457,16.18.78.203,36,JA
1192920720,231.229.236.66,42,CN
952951573,126.73.70.17,12,MX
1038226378,64.52.26.63,22,CA
1183198922,164.187.51.64,29,JA
729479357,202.38.238.139,29,UK
1115946121,117.58.57.169,34,US
1083485947,6.27.61.7,25,JA
1210558772,61.26.145.239,13,JA
1416253544,206.198.230.51,35,UK
1326315226,53.64.37.198,35,CA
778897670,145.199.145.144,33,JA
1221447376,131.124.225.70,21,US
644355119,85.212.252.140,33,CN
824916540,115.211.1.85,31,CN
780845050,33.222.227.106,22,CA
760647070,184.49.38.68,39,UK
821203259,215.10.216.125,32,JA
937017804,211.15.16.42,39,CA
1183650130,78.237.159.226,13,US
1026126647,83.87.44.14,42,MX
1322180863,188.98.35.178,35,MX
647218608,179.119.123.190,31,CA
1425205807,3.66.246.90,21,UK
854050581,153.125.85.62,30,UK
830366409,179.246.128.29,33,CA
1013940687,84.105.221.219,17,CA
1242069614,151.116.42.128,41,UK
1048387967,244.207.63.159,17,IN
1001768811,122.161.10.197,40,MX
661029633,103.235.15.231,17,MX
815708332,36.228.176.37,3,UK
803722837,198.94.144.138,13,MX
1447435083,63.119.58.4,35,IN
1381894393,20.142.58.39,27,JA
712465864,27.29.96.56,43,JA
927461624,192.109.187.43,10,MX
1290300972,137.88.1.105,42,IN
1459266153,249.80.46.68,16,UK
1341345169,135.251.81.226,17,UK
1034586081,211.124.25.115,11,CA
781532931,225.98.9.54,5,CA
1197491089,193.200.190.24,4,MX
1176972685,217.249.230.64,11,US
1111278387,129.77.12.179,20,US
1365931032,231.130.112.54,19,JA
637407477,164.90.238.28,36,CN
841582048,204.50.109.66,44,US
